updateDate,symbol,code,code_name,industry,industryClassification
2026-06-22,SH603057,sh.603057,紫燕食品,C13农副食品加工业,证监会行业分类
2026-06-22,SH603058,sh.603058,永吉股份,C23印刷和记录媒介复制业,证监会行业分类
2026-06-22,SH603059,sh.603059,倍加洁,C41其他制造业,证监会行业分类
2026-06-22,SH603060,sh.603060,国检集团,M74专业技术服务业,证监会行业分类
2026-06-22,SH603061,sh.603061,金海通,C35专用设备制造业,证监会行业分类
2026-06-22,SH603062,sh.603062,麦加芯彩,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH603063,sh.603063,禾望电气,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH603065,sh.603065,宿迁联盛,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH603066,sh.603066,音飞储存,G59装卸搬运和仓储业,证监会行业分类
2026-06-22,SH603067,sh.603067,振华股份,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH603068,sh.603068,博通集成,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SH603069,sh.603069,海汽集团,G54道路运输业,证监会行业分类
2026-06-22,SH603070,sh.603070,万控智造,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH603071,sh.603071,物产环能,F51批发业,证监会行业分类
2026-06-22,SH603072,sh.603072,天和磁材,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SH603073,sh.603073,彩蝶实业,C17纺织业,证监会行业分类
2026-06-22,SH603075,sh.603075,热威股份,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH603076,sh.603076,乐惠国际,C35专用设备制造业,证监会行业分类
2026-06-22,SH603077,sh.603077,和邦生物,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH603078,sh.603078,江化微,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH603079,sh.603079,圣达生物,C14食品制造业,证监会行业分类
2026-06-22,SH603080,sh.603080,新疆火炬,D45燃气生产和供应业,证监会行业分类
2026-06-22,SH603081,sh.603081,大丰实业,C35专用设备制造业,证监会行业分类
2026-06-22,SH603082,sh.603082,北自科技,C34通用设备制造业,证监会行业分类
2026-06-22,SH603083,sh.603083,剑桥科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SH603085,sh.603085,天成自控,C36汽车制造业,证监会行业分类
2026-06-22,SH603086,sh.603086,先达股份,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH603087,sh.603087,甘李药业,C27医药制造业,证监会行业分类
2026-06-22,SH603088,sh.603088,宁波精达,C34通用设备制造业,证监会行业分类
2026-06-22,SH603089,sh.603089,正裕工业,C36汽车制造业,证监会行业分类
2026-06-22,SH603090,sh.603090,宏盛股份,C34通用设备制造业,证监会行业分类
2026-06-22,SH603091,sh.603091,众鑫股份,C22造纸和纸制品业,证监会行业分类
2026-06-22,SH603092,sh.603092,德力佳,C34通用设备制造业,证监会行业分类
2026-06-22,SH603093,sh.603093,南华期货,J67资本市场服务,证监会行业分类
2026-06-22,SH603095,sh.603095,越剑智能,C35专用设备制造业,证监会行业分类
2026-06-22,SH603096,sh.603096,新经典,R86新闻和出版业,证监会行业分类
2026-06-22,SH603097,sh.603097,江苏华辰,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH603098,sh.603098,森特股份,E50建筑装饰、装修和其他建筑业,证监会行业分类
2026-06-22,SH603099,sh.603099,长白山,N78公共设施管理业,证监会行业分类
2026-06-22,SH603100,sh.603100,川仪股份,C40仪器仪表制造业,证监会行业分类
2026-06-22,SH603101,sh.603101,汇嘉时代,F52零售业,证监会行业分类
2026-06-22,SH603102,sh.603102,百合股份,C14食品制造业,证监会行业分类
2026-06-22,SH603103,sh.603103,横店影视,R87广播、电视、电影和录音制作业,证监会行业分类
2026-06-22,SH603105,sh.603105,芯能科技,D44电力、热力生产和供应业,证监会行业分类
2026-06-22,SH603106,sh.603106,恒银科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SH603107,sh.603107,上海汽配,C36汽车制造业,证监会行业分类
2026-06-22,SH603108,sh.603108,润达医疗,F51批发业,证监会行业分类
2026-06-22,SH603109,sh.603109,神驰机电,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH603110,sh.603110,东方材料,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH603111,sh.603111,康尼机电,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2026-06-22,SH603112,sh.603112,华翔股份,C33金属制品业,证监会行业分类
2026-06-22,SH603113,sh.603113,金能科技,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH603115,sh.603115,海星股份,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SH603116,sh.603116,红蜻蜓,C19皮革、毛皮、羽毛及其制品和制鞋业,证监会行业分类
2026-06-22,SH603117,sh.603117,万林物流,G55水上运输业,证监会行业分类
2026-06-22,SH603118,sh.603118,共进股份,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SH603119,sh.603119,浙江荣泰,C30非金属矿物制品业,证监会行业分类
2026-06-22,SH603120,sh.603120,肯特催化,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH603121,sh.603121,华培动力,C36汽车制造业,证监会行业分类
2026-06-22,SH603122,sh.603122,合富中国,F51批发业,证监会行业分类
2026-06-22,SH603123,sh.603123,翠微股份,F52零售业,证监会行业分类
2026-06-22,SH603124,sh.603124,江南新材,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SH603125,sh.603125,常青科技,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH603126,sh.603126,中材节能,M74专业技术服务业,证监会行业分类
2026-06-22,SH603127,sh.603127,昭衍新药,M73研究和试验发展,证监会行业分类
2026-06-22,SH603128,sh.603128,华贸物流,G58多式联运和运输代理业,证监会行业分类
2026-06-22,SH603129,sh.603129,春风动力,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2026-06-22,SH603130,sh.603130,云中马,C17纺织业,证监会行业分类
2026-06-22,SH603131,sh.603131,上海沪工,C34通用设备制造业,证监会行业分类
2026-06-22,SH603132,sh.603132,金徽股份,B09有色金属矿采选业,证监会行业分类
2026-06-22,SH603133,sh.603133,退市碳元,,证监会行业分类
2026-06-22,SH603135,sh.603135,中重科技,C35专用设备制造业,证监会行业分类
2026-06-22,SH603136,sh.603136,天目湖,N78公共设施管理业,证监会行业分类
2026-06-22,SH603137,sh.603137,恒尚节能,E50建筑装饰、装修和其他建筑业,证监会行业分类
2026-06-22,SH603138,sh.603138,海量数据,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SH603139,sh.603139,康惠股份,C27医药制造业,证监会行业分类
2026-06-22,SH603150,sh.603150,万朗磁塑,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH603151,sh.603151,邦基科技,C13农副食品加工业,证监会行业分类
2026-06-22,SH603153,sh.603153,上海建科,M74专业技术服务业,证监会行业分类
2026-06-22,SH603155,sh.603155,新亚强,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH603156,sh.603156,养元饮品,C15酒、饮料和精制茶制造业,证监会行业分类
2026-06-22,SH603157,sh.603157,退市拉夏,,证监会行业分类
2026-06-22,SH603158,sh.603158,腾龙股份,C36汽车制造业,证监会行业分类
2026-06-22,SH603159,sh.603159,上海亚虹,C29橡胶和塑料制品业,证监会行业分类
2026-06-22,SH603160,sh.603160,汇顶科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SH603161,sh.603161,科华控股,C36汽车制造业,证监会行业分类
2026-06-22,SH603162,sh.603162,海通发展,G55水上运输业,证监会行业分类
2026-06-22,SH603163,sh.603163,圣晖集成,E49建筑安装业,证监会行业分类
2026-06-22,SH603165,sh.603165,荣晟环保,C22造纸和纸制品业,证监会行业分类
2026-06-22,SH603166,sh.603166,福达股份,C36汽车制造业,证监会行业分类
2026-06-22,SH603167,sh.603167,渤海轮渡,G55水上运输业,证监会行业分类
2026-06-22,SH603168,sh.603168,莎普爱思,C27医药制造业,证监会行业分类
2026-06-22,SH603169,sh.603169,兰石重装,C35专用设备制造业,证监会行业分类
2026-06-22,SH603170,sh.603170,宝立食品,C14食品制造业,证监会行业分类
2026-06-22,SH603171,sh.603171,税友股份,I64互联网和相关服务,证监会行业分类
2026-06-22,SH603172,sh.603172,万丰股份,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH603173,sh.603173,福斯达,C34通用设备制造业,证监会行业分类
2026-06-22,SH603175,sh.603175,超颖电子,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SH603176,sh.603176,汇通集团,E48土木工程建筑业,证监会行业分类
2026-06-22,SH603177,sh.603177,德创环保,N77生态保护和环境治理业,证监会行业分类
2026-06-22,SH603178,sh.603178,圣龙股份,C36汽车制造业,证监会行业分类
2026-06-22,SH603179,sh.603179,新泉股份,C36汽车制造业,证监会行业分类
2026-06-22,SH603180,sh.603180,金牌家居,C21家具制造业,证监会行业分类
2026-06-22,SH603181,sh.603181,皇马科技,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH603182,sh.603182,嘉华股份,C13农副食品加工业,证监会行业分类
2026-06-22,SH603183,sh.603183,建研院,M74专业技术服务业,证监会行业分类
2026-06-22,SH603185,sh.603185,弘元绿能,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH603186,sh.603186,华正新材,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SH603187,sh.603187,海容冷链,C34通用设备制造业,证监会行业分类
2026-06-22,SH603188,sh.603188,亚邦股份,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH603189,sh.603189,*ST网达,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SH603190,sh.603190,亚通精工,C36汽车制造业,证监会行业分类
2026-06-22,SH603191,sh.603191,望变电气,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH603192,sh.603192,汇得科技,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH603193,sh.603193,润本股份,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH603194,sh.603194,中力股份,C34通用设备制造业,证监会行业分类
2026-06-22,SH603195,sh.603195,公牛集团,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH603196,sh.603196,璞源材料,C18纺织服装、服饰业,证监会行业分类
2026-06-22,SH603197,sh.603197,保隆科技,C36汽车制造业,证监会行业分类
2026-06-22,SH603198,sh.603198,迎驾贡酒,C15酒、饮料和精制茶制造业,证监会行业分类
2026-06-22,SH603199,sh.603199,九华旅游,N78公共设施管理业,证监会行业分类
2026-06-22,SH603200,sh.603200,上海洗霸,N77生态保护和环境治理业,证监会行业分类
2026-06-22,SH603201,sh.603201,常润股份,C34通用设备制造业,证监会行业分类
2026-06-22,SH603202,sh.603202,天有为,C36汽车制造业,证监会行业分类
2026-06-22,SH603203,sh.603203,快克智能,C35专用设备制造业,证监会行业分类
2026-06-22,SH603205,sh.603205,健尔康,C35专用设备制造业,证监会行业分类
2026-06-22,SH603206,sh.603206,嘉环科技,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SH603207,sh.603207,小方制药,C27医药制造业,证监会行业分类
2026-06-22,SH603208,sh.603208,江山欧派,C20木材加工和木、竹、藤、棕、草制品业,证监会行业分类
2026-06-22,SH603209,sh.603209,兴通股份,G55水上运输业,证监会行业分类
2026-06-22,SH603210,sh.603210,泰鸿万立,C36汽车制造业,证监会行业分类
2026-06-22,SH603211,sh.603211,晋拓股份,C36汽车制造业,证监会行业分类
2026-06-22,SH603212,sh.603212,赛伍技术,C29橡胶和塑料制品业,证监会行业分类
2026-06-22,SH603213,sh.603213,镇洋发展,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH603214,sh.603214,爱婴室,F52零售业,证监会行业分类
2026-06-22,SH603215,sh.603215,比依股份,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH603216,sh.603216,梦天家居,C20木材加工和木、竹、藤、棕、草制品业,证监会行业分类
2026-06-22,SH603217,sh.603217,元利科技,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH603218,sh.603218,日月股份,C34通用设备制造业,证监会行业分类
2026-06-22,SH603219,sh.603219,富佳股份,C38电气机械和器材制造业,证监会行业分类
2026-06-22,SH603220,sh.603220,中贝通信,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SH603221,sh.603221,爱丽家居,C29橡胶和塑料制品业,证监会行业分类
2026-06-22,SH603222,sh.603222,济民健康,C35专用设备制造业,证监会行业分类
2026-06-22,SH603223,sh.603223,恒通股份,D45燃气生产和供应业,证监会行业分类
2026-06-22,SH603225,sh.603225,新凤鸣,C28化学纤维制造业,证监会行业分类
2026-06-22,SH603226,sh.603226,菲林格尔,C20木材加工和木、竹、藤、棕、草制品业,证监会行业分类
2026-06-22,SH603227,sh.603227,雪峰科技,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH603228,sh.603228,景旺电子,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SH603229,sh.603229,奥翔药业,C27医药制造业,证监会行业分类
2026-06-22,SH603230,sh.603230,内蒙新华,R86新闻和出版业,证监会行业分类
2026-06-22,SH603231,sh.603231,索宝蛋白,C13农副食品加工业,证监会行业分类
2026-06-22,SH603232,sh.603232,格尔软件,I65软件和信息技术服务业,证监会行业分类
2026-06-22,SH603233,sh.603233,大参林,F52零售业,证监会行业分类
2026-06-22,SH603235,sh.603235,天新药业,C14食品制造业,证监会行业分类
2026-06-22,SH603236,sh.603236,移远通信,C39计算机、通信和其他电子设备制造业,证监会行业分类
2026-06-22,SH603237,sh.603237,五芳斋,C14食品制造业,证监会行业分类
2026-06-22,SH603238,sh.603238,诺邦股份,C17纺织业,证监会行业分类
2026-06-22,SH603239,sh.603239,浙江仙通,C36汽车制造业,证监会行业分类
2026-06-22,SH603248,sh.603248,锡华科技,C34通用设备制造业,证监会行业分类
2026-06-22,SH603255,sh.603255,鼎际得,C26化学原料和化学制品制造业,证监会行业分类
2026-06-22,SH603256,sh.603256,宏和科技,C30非金属矿物制品业,证监会行业分类
2026-06-22,SH603257,sh.603257,中国瑞林,M74专业技术服务业,证监会行业分类
2026-06-22,SH603258,sh.603258,电魂网络,I64互联网和相关服务,证监会行业分类
2026-06-22,SH603259,sh.603259,药明康德,M73研究和试验发展,证监会行业分类
